Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-04-08 06-PM,ETHUSD,178.11,179.77,177.6,177.87,807.21,144245.93
2019-04-08 05-PM,ETHUSD,179.59,180.01,177.03,178.11,3645.74,648652.86
2019-04-08 04-PM,ETHUSD,181.32,183.79,178.19,179.59,802.87,144686.44
2019-04-08 03-PM,ETHUSD,179.23,181.47,178.46,181.32,1294.74,233545.37
2019-04-08 02-PM,ETHUSD,176.8,179.44,176.53,179.23,805.9,144001.7
2019-04-08 01-PM,ETHUSD,178.1,179.57,176.73,176.8,1030.29,183918.98
2019-04-08 12-PM,ETHUSD,174.46,178.14,174.46,178.1,2330.16,412932.88
2019-04-08 11-AM,ETHUSD,178.45,178.9,174.46,174.46,1897.93,334270.1
2019-04-08 10-AM,ETHUSD,181.99,181.99,178,178.45,431.19,77491.77
2019-04-08 09-AM,ETHUSD,180.54,181.99,180.54,181.99,1627.53,295027.01
2019-04-08 08-AM,ETHUSD,180.9,180.9,178.38,180.54,1448.46,260696.9
2019-04-08 07-AM,ETHUSD,181.91,182.12,178.84,180.9,1780.43,320816.95
2019-04-08 06-AM,ETHUSD,183.15,183.9,180.95,181.91,856.22,156118.76
2019-04-08 05-AM,ETHUSD,185.35,185.54,182.58,183.15,1066.12,195661.34
2019-04-08 04-AM,ETHUSD,182.38,185.35,181.63,185.35,1725.34,316209.29
2019-04-08 03-AM,ETHUSD,182.97,183.28,181.27,182.38,393.63,71784.35
2019-04-08 02-AM,ETHUSD,183.34,188,181.83,182.97,8722.15,1624016.93
2019-04-08 01-AM,ETHUSD,184.25,185.76,182.01,183.34,17753.91,3266178.08
2019-04-08 12-AM,ETHUSD,174.88,185.57,174.11,184.25,8176.4,1487305.56
2019-04-07 11-PM,ETHUSD,174.01,175.78,171.91,174.88,1583.47,275659.53
2019-04-07 10-PM,ETHUSD,173.51,176.96,172.45,174.01,2140.8,373725.02
2019-04-07 09-PM,ETHUSD,172.71,174.91,172.14,173.51,864.8,150435.88
2019-04-07 08-PM,ETHUSD,169.12,176.32,169.11,172.71,3008.85,521959.39
2019-04-07 07-PM,ETHUSD,167.94,169.66,167.94,169.12,307.55,52016.79
2019-04-07 06-PM,ETHUSD,167.1,168.01,166.95,167.94,872.59,146144.78
2019-04-07 05-PM,ETHUSD,166.52,167.97,166.52,167.1,156.82,26300.68
2019-04-07 04-PM,ETHUSD,167.27,167.27,164.75,166.52,352.15,58370.37
2019-04-07 03-PM,ETHUSD,167.08,167.82,166.13,167.27,796.94,133653.52
2019-04-07 02-PM,ETHUSD,168.2,168.45,167.02,167.08,205.05,34361.27
2019-04-07 01-PM,ETHUSD,167.19,168.2,166.59,168.2,1333.73,222672.48
2019-04-07 12-PM,ETHUSD,166.81,167.88,166.81,167.19,379.84,63481.01
2019-04-07 11-AM,ETHUSD,167.38,168.27,166.09,166.81,409.2,68446.4
2019-04-07 10-AM,ETHUSD,166.96,168.48,166.96,167.38,190.9,32041.65
2019-04-07 09-AM,ETHUSD,167.98,169.77,166.94,166.96,749.71,125835.08
2019-04-07 08-AM,ETHUSD,167.62,169.02,167.62,167.98,601.77,101354.41
2019-04-07 07-AM,ETHUSD,168.14,169.45,167.43,167.62,250.99,42258.32
2019-04-07 06-AM,ETHUSD,167.35,168.57,167.2,168.14,364.75,61275.24
2019-04-07 05-AM,ETHUSD,168.1,168.86,166.77,167.35,606.92,102021.44
2019-04-07 04-AM,ETHUSD,167.38,169.1,167.38,168.1,780.79,131441.26
2019-04-07 03-AM,ETHUSD,167.71,168.72,166.23,167.38,1414.13,237068.12
2019-04-07 02-AM,ETHUSD,165.27,167.71,164.82,167.71,67.77,11213.0
2019-04-07 01-AM,ETHUSD,164.61,165.84,164.61,165.27,76.18,12588.9
2019-04-07 12-AM,ETHUSD,165.71,166.27,164.22,164.61,122.68,20254.3
2019-04-06 11-PM,ETHUSD,165.14,166.19,164.3,165.71,45.49,7515.2
2019-04-06 10-PM,ETHUSD,165.72,166.57,164.72,165.14,239.98,39713.63
2019-04-06 09-PM,ETHUSD,167.73,167.73,162.8,165.72,1412.97,232587.17
2019-04-06 08-PM,ETHUSD,170.52,172.25,166.71,167.73,615.65,104056.9
2019-04-06 07-PM,ETHUSD,169.1,174.49,168.54,170.52,2710.71,468432.66
2019-04-06 06-PM,ETHUSD,166.87,169.16,166.49,169.1,229.56,38488.02
2019-04-06 05-PM,ETHUSD,168.71,168.99,166.62,166.87,626.7,105480.79
2019-04-06 04-PM,ETHUSD,167.67,169.75,166.43,168.71,2257.49,380522.0
2019-04-06 03-PM,ETHUSD,164.7,168.28,164.56,167.67,1543.27,258326.21
2019-04-06 02-PM,ETHUSD,164.02,164.76,163.93,164.7,68.23,11226.45
2019-04-06 01-PM,ETHUSD,164.28,165.06,164.02,164.02,142.16,23443.85
2019-04-06 12-PM,ETHUSD,163.67,165.14,163.16,164.28,105.82,17349.55
2019-04-06 11-AM,ETHUSD,162.39,163.67,162.39,163.67,68.15,11130.93
2019-04-06 10-AM,ETHUSD,161.81,163.28,161.81,162.39,154.1,25046.96
2019-04-06 09-AM,ETHUSD,161.05,162.43,161.05,161.81,16.76,2712.35
2019-04-06 08-AM,ETHUSD,163.82,163.82,160.33,161.05,489.09,79099.34
2019-04-06 07-AM,ETHUSD,164.2,164.6,163.61,163.82,154.23,25285.27
2019-04-06 06-AM,ETHUSD,164.78,164.86,164.04,164.2,44.0,7235.43
2019-04-06 05-AM,ETHUSD,164.25,165.68,164.25,164.78,70.61,11657.42
2019-04-06 04-AM,ETHUSD,163.62,164.25,163.62,164.25,15.92,2613.3
2019-04-06 03-AM,ETHUSD,164.21,164.29,163.62,163.62,167.85,27554.19
2019-04-06 02-AM,ETHUSD,163.92,164.46,163.61,164.21,226.4,37098.96
2019-04-06 01-AM,ETHUSD,164.63,165.03,163.81,163.92,402.13,66128.88
2019-04-06 12-AM,ETHUSD,166.05,166.05,164.63,164.63,194.89,32162.57
2019-04-05 11-PM,ETHUSD,166.17,167.35,165.64,166.05,119.19,19866.16
2019-04-05 10-PM,ETHUSD,164.06,166.17,163.65,166.17,377.46,62247.81
2019-04-05 09-PM,ETHUSD,163.82,164.42,163.32,164.06,910.43,149084.23
2019-04-05 08-PM,ETHUSD,163.79,165.46,163.38,163.82,977.78,160387.65
2019-04-05 07-PM,ETHUSD,163.9,164.5,163.59,163.79,1353.7,222008.73
2019-04-05 06-PM,ETHUSD,164.67,165.32,163.3,163.9,941.93,154848.51
2019-04-05 05-PM,ETHUSD,164.44,165.43,164.19,164.67,519.46,85609.18
2019-04-05 04-PM,ETHUSD,164.11,165.36,163,164.44,1616.42,265078.0
2019-04-05 03-PM,ETHUSD,162.5,164.32,162.5,164.11,1010.18,165447.95
2019-04-05 02-PM,ETHUSD,164.71,165.1,162.3,162.5,1278.94,209353.2
2019-04-05 01-PM,ETHUSD,165.76,168.51,164.33,164.71,5067.8,843875.44
2019-04-05 12-PM,ETHUSD,164.41,166.13,163.94,165.76,822.98,135854.86
2019-04-05 11-AM,ETHUSD,163.79,165.82,163.76,164.41,554.43,91363.32
2019-04-05 10-AM,ETHUSD,163.47,164.04,163.2,163.79,188.85,30934.82
2019-04-05 09-AM,ETHUSD,164.25,164.25,163.22,163.47,36.44,5948.42
2019-04-05 08-AM,ETHUSD,163.04,164.96,163.04,164.25,385.81,63260.74
2019-04-05 07-AM,ETHUSD,162.78,163.17,162.39,163.04,331.09,53890.06
2019-04-05 06-AM,ETHUSD,164.22,164.47,162.52,162.78,1164.26,190100.03
2019-04-05 05-AM,ETHUSD,163.55,165.46,162.59,164.22,1077.25,176234.18
2019-04-05 04-AM,ETHUSD,157.31,164.83,157.31,163.55,1616.72,262713.99
2019-04-05 03-AM,ETHUSD,158.12,158.17,156.17,157.31,207.91,32704.24
2019-04-05 02-AM,ETHUSD,157.92,158.12,156.5,158.12,1438.67,225788.99
2019-04-05 01-AM,ETHUSD,158.75,159.06,156.82,157.92,1054.61,166249.86
2019-04-05 12-AM,ETHUSD,157.8,159.4,157.74,158.75,797.37,126362.19
2019-04-04 11-PM,ETHUSD,157.65,158.55,157.44,157.8,360.22,57011.78
2019-04-04 10-PM,ETHUSD,158.62,159.26,157.17,157.65,255.91,40357.96
2019-04-04 09-PM,ETHUSD,155.31,159.08,155.31,158.62,482.24,75872.22
2019-04-04 08-PM,ETHUSD,154.81,155.99,154.33,155.31,25410.2,3941105.52
2019-04-04 07-PM,ETHUSD,155.99,156.25,154.51,154.81,688.13,106819.67
2019-04-04 06-PM,ETHUSD,154.43,156.46,153.58,155.99,2655.86,410963.27
2019-04-04 05-PM,ETHUSD,156.35,157.9,154.25,154.43,5791.2,905272.87
2019-04-04 04-PM,ETHUSD,161.24,161.24,156.04,156.35,4037.96,639136.53
2019-04-04 03-PM,ETHUSD,161.09,161.39,159.65,161.24,1207.63,193895.33
2019-04-04 02-PM,ETHUSD,161.83,162.49,161.09,161.09,604.78,97800.83
2019-04-04 01-PM,ETHUSD,162.23,162.23,160.59,161.83,1344.2,216600.56
2019-04-04 12-PM,ETHUSD,161.68,162.41,161.1,162.23,202.42,32740.69
2019-04-04 11-AM,ETHUSD,159.75,161.95,159.17,161.68,1032.18,165346.22
2019-04-04 10-AM,ETHUSD,161.59,161.89,159.41,159.75,388.99,62565.54
2019-04-04 09-AM,ETHUSD,162.99,163.23,160.88,161.59,841.1,136200.57
2019-04-04 08-AM,ETHUSD,162.49,163.91,162.36,162.99,115.28,18797.47
2019-04-04 07-AM,ETHUSD,163.11,163.37,161.62,162.49,628.45,102189.63
2019-04-04 06-AM,ETHUSD,162.93,164.42,161.61,163.11,1579.17,257212.56
2019-04-04 05-AM,ETHUSD,162.68,164.1,162.23,162.93,853.85,139244.77
2019-04-04 04-AM,ETHUSD,160.06,162.76,159.66,162.68,1114.37,179145.2
2019-04-04 03-AM,ETHUSD,161.99,161.99,159.06,160.06,1608.14,257702.52
2019-04-04 02-AM,ETHUSD,162.14,163.28,161.57,161.99,863.27,140148.59
2019-04-04 01-AM,ETHUSD,162.99,164.84,161.46,162.14,2280.95,372023.53
2019-04-04 12-AM,ETHUSD,160.92,163.81,157.63,162.99,4742.43,763343.97
2019-04-03 11-PM,ETHUSD,165.53,165.53,150.51,160.92,15326.42,2429212.58
2019-04-03 10-PM,ETHUSD,173.76,176.23,161.5,165.53,11443.73,1907768.17
2019-04-03 09-PM,ETHUSD,178.15,179.9,173.17,173.76,2878.25,509781.08
2019-04-03 08-PM,ETHUSD,173.94,179.94,173.94,178.15,15833.01,2802147.99
2019-04-03 07-PM,ETHUSD,173.89,175.29,173.58,173.94,1651.4,287825.48
2019-04-03 06-PM,ETHUSD,173.12,174.76,172.29,173.89,2186.59,380282.33
2019-04-03 05-PM,ETHUSD,175.39,177.14,170.73,173.12,4659.56,811669.51
2019-04-03 04-PM,ETHUSD,169.83,176.57,169.83,175.39,9943.36,1734757.83
2019-04-03 03-PM,ETHUSD,169.08,171.08,168.17,169.83,1022.63,173488.28
2019-04-03 02-PM,ETHUSD,171.55,171.55,167.46,169.08,2251.1,382108.52
2019-04-03 01-PM,ETHUSD,169.81,171.83,169.3,171.55,3526.24,600602.37
2019-04-03 12-PM,ETHUSD,167.66,171.9,167.66,169.81,2041.1,345971.58
2019-04-03 11-AM,ETHUSD,166.71,168.27,166.67,167.66,661.62,110667.44
2019-04-03 10-AM,ETHUSD,167.93,168.02,166.47,166.71,464.72,77852.69
2019-04-03 09-AM,ETHUSD,166.92,168.1,165.49,167.93,525.76,87662.03
2019-04-03 08-AM,ETHUSD,167.7,167.7,164.99,166.92,812.37,134734.98
2019-04-03 07-AM,ETHUSD,167.08,170,166.79,167.7,2519.18,424449.41
2019-04-03 06-AM,ETHUSD,167,167.75,165.38,167.08,621.1,103478.38
2019-04-03 05-AM,ETHUSD,166.07,168.27,166.07,167,2068.83,346176.83
2019-04-03 04-AM,ETHUSD,173.08,173.08,162.55,166.07,7387.73,1231482.24
2019-04-03 03-AM,ETHUSD,176.43,176.64,172,173.08,3165.13,551406.6
2019-04-03 02-AM,ETHUSD,168.38,177.43,168.09,176.43,7013.56,1212851.54
2019-04-03 01-AM,ETHUSD,169.69,169.69,166.8,168.38,2085.94,350044.99
2019-04-03 12-AM,ETHUSD,164.67,171.15,164.54,169.69,7916.95,1332187.86
2019-04-02 11-PM,ETHUSD,163,167.47,161.76,164.67,5412.24,894677.48
2019-04-02 10-PM,ETHUSD,160.21,163,160.21,163,1472.19,238315.38
2019-04-02 09-PM,ETHUSD,159.83,161.54,158.93,160.21,1539.46,246989.44
2019-04-02 08-PM,ETHUSD,161.13,162.76,158.97,159.83,5794.98,932106.38
2019-04-02 07-PM,ETHUSD,158.33,161.63,157.81,161.13,2084.65,332549.84
2019-04-02 06-PM,ETHUSD,156.2,158.57,155.65,158.33,2168.51,340225.59
2019-04-02 05-PM,ETHUSD,156.57,156.88,155.21,156.2,1482.96,231811.03
2019-04-02 04-PM,ETHUSD,155.55,156.57,154.68,156.57,2473.0,384675.36
2019-04-02 03-PM,ETHUSD,155.85,155.85,154.8,155.55,1353.42,210295.57
2019-04-02 02-PM,ETHUSD,160.11,160.11,153.53,155.85,4245.18,663376.25
2019-04-02 01-PM,ETHUSD,157.78,162.52,156.45,160.11,6608.81,1055338.46
2019-04-02 12-PM,ETHUSD,153.32,158.91,153.22,157.78,2385.4,373313.86
2019-04-02 11-AM,ETHUSD,152.92,153.89,152.63,153.32,1564.27,239985.13
2019-04-02 10-AM,ETHUSD,152.57,153.02,152.16,152.92,1882.23,287148.15
2019-04-02 09-AM,ETHUSD,151.88,153.28,151.32,152.57,934.39,142154.84
2019-04-02 08-AM,ETHUSD,150.97,153.44,150.9,151.88,2293.07,349339.23
2019-04-02 07-AM,ETHUSD,151,151.26,150.1,150.97,2454.08,369484.33
2019-04-02 06-AM,ETHUSD,149.79,152.16,148.4,151,4496.43,675329.51
2019-04-02 05-AM,ETHUSD,149.53,155,147.26,149.79,8508.21,1287249.77
2019-04-02 04-AM,ETHUSD,141.32,153.63,141.32,149.53,16293.27,2408312.07
2019-04-02 03-AM,ETHUSD,141.83,141.83,141.18,141.32,228.7,32380.55
2019-04-02 02-AM,ETHUSD,141.25,142.06,141.25,141.83,311.56,44161.06
2019-04-02 01-AM,ETHUSD,141.27,141.27,140.87,141.25,254.42,35888.72
2019-04-02 12-AM,ETHUSD,140.93,141.51,140.84,141.27,628.3,88693.14
2019-04-01 11-PM,ETHUSD,141.41,141.68,140.93,140.93,412.13,58219.41
2019-04-01 10-PM,ETHUSD,141.14,141.73,141.03,141.41,186.33,26323.16
2019-04-01 09-PM,ETHUSD,140.59,141.37,140.5,141.14,427.41,60170.97
2019-04-01 08-PM,ETHUSD,140.19,140.84,139.85,140.59,3353.2,470473.6
2019-04-01 07-PM,ETHUSD,140.51,140.51,140.13,140.19,219.98,30882.89
2019-04-01 06-PM,ETHUSD,140.81,140.87,140.51,140.51,537.0,75570.19
2019-04-01 05-PM,ETHUSD,141.36,141.36,140.73,140.81,360.5,50887.73
2019-04-01 04-PM,ETHUSD,141.34,141.63,141.3,141.36,385.29,54493.75
2019-04-01 03-PM,ETHUSD,141.62,141.79,140.7,141.34,628.61,88726.25
2019-04-01 02-PM,ETHUSD,142.09,142.25,141.62,141.62,885.21,125794.77
2019-04-01 01-PM,ETHUSD,142.04,142.15,141.73,142.09,183.04,25991.85
2019-04-01 12-PM,ETHUSD,141.44,142.13,141.41,142.04,323.44,45784.32
2019-04-01 11-AM,ETHUSD,141.46,141.55,141.33,141.44,303.77,42951.06
2019-04-01 10-AM,ETHUSD,142.03,142.03,141.46,141.46,45.78,6478.77
2019-04-01 09-AM,ETHUSD,142.2,142.36,141.73,142.03,13.81,1961.73
2019-04-01 08-AM,ETHUSD,142.11,142.2,141.89,142.2,94.58,13441.86
2019-04-01 07-AM,ETHUSD,142.53,142.53,142.04,142.11,12.52,1780.93
2019-04-01 06-AM,ETHUSD,142.14,142.56,142.14,142.53,108.25,15411.74
2019-04-01 05-AM,ETHUSD,142.44,142.44,141.91,142.14,480.09,68228.39
2019-04-01 04-AM,ETHUSD,142.7,142.7,142.35,142.44,71.59,10202.79
2019-04-01 03-AM,ETHUSD,142.3,142.91,142.3,142.7,400.95,57151.22
2019-04-01 02-AM,ETHUSD,141.57,142.3,141.57,142.3,192.33,27332.65
2019-04-01 01-AM,ETHUSD,141.77,142.85,141.52,141.57,196.79,27986.58
2019-04-01 12-AM,ETHUSD,141.37,142.09,138.85,141.77,1509.29,211567.26
2019-03-31 11-PM,ETHUSD,141.17,141.59,141.17,141.37,327.31,46245.52
2019-03-31 10-PM,ETHUSD,140.62,141.17,140.62,141.17,47.86,6737.61
2019-03-31 09-PM,ETHUSD,141.16,141.19,140.62,140.62,139.11,19621.03
2019-03-31 08-PM,ETHUSD,141.08,141.19,141.08,141.16,104.87,14802.06
2019-03-31 07-PM,ETHUSD,140.38,141.09,140.37,141.08,74.26,10430.29
2019-03-31 06-PM,ETHUSD,140.72,140.93,140.25,140.38,56.05,7882.8
2019-03-31 05-PM,ETHUSD,140.86,141.04,140.7,140.72,61.81,8708.77
2019-03-31 04-PM,ETHUSD,140.94,140.94,140.61,140.86,347.31,48874.47
2019-03-31 03-PM,ETHUSD,141.33,141.6,140.93,140.94,51.22,7232.63
2019-03-31 02-PM,ETHUSD,141.04,141.33,141,141.33,23.88,3370.11
2019-03-31 01-PM,ETHUSD,141.11,141.31,141.04,141.04,65.24,9209.75
2019-03-31 12-PM,ETHUSD,141.68,141.68,140.92,141.11,9.23,1302.01
2019-03-31 11-AM,ETHUSD,141.38,141.74,141.38,141.68,44.27,6268.15
2019-03-31 10-AM,ETHUSD,141.2,141.7,141.2,141.38,11.9,1683.6
2019-03-31 09-AM,ETHUSD,140.65,141.21,140.65,141.2,16.83,2374.7
2019-03-31 08-AM,ETHUSD,140.32,140.69,140.32,140.65,95.5,13428.1
2019-03-31 07-AM,ETHUSD,140.57,140.57,140.19,140.32,68.89,9666.49
2019-03-31 06-AM,ETHUSD,140.88,140.88,140.57,140.57,22.04,3102.59
2019-03-31 05-AM,ETHUSD,140.78,140.88,140.61,140.88,17.58,2473.85
2019-03-31 04-AM,ETHUSD,141.1,141.18,140.78,140.78,65.59,9240.93
2019-03-31 03-AM,ETHUSD,140.73,141.1,140.6,141.1,44.48,6265.94
2019-03-31 02-AM,ETHUSD,140.79,140.99,140.73,140.73,56.66,7978.21
2019-03-31 01-AM,ETHUSD,141.25,141.5,140.79,140.79,23.04,3251.92
2019-03-31 12-AM,ETHUSD,142.06,142.1,141.16,141.25,225.43,31935.26
2019-03-30 11-PM,ETHUSD,141.67,142.25,141.67,142.06,19.32,2746.82
2019-03-30 10-PM,ETHUSD,141.88,141.92,141.6,141.67,29.43,4172.01
2019-03-30 09-PM,ETHUSD,141.43,142.22,141.34,141.88,188.23,26655.45
2019-03-30 08-PM,ETHUSD,141.72,141.72,141.3,141.43,16.2,2292.67
2019-03-30 07-PM,ETHUSD,141.57,141.9,141.5,141.72,52.81,7482.56
2019-03-30 06-PM,ETHUSD,141.1,141.76,141.1,141.57,70.09,9914.54
2019-03-30 05-PM,ETHUSD,141.08,141.42,140.86,141.1,74.77,10552.0
2019-03-30 04-PM,ETHUSD,141.51,141.51,140.13,141.08,166.05,23434.74
2019-03-30 03-PM,ETHUSD,141.78,141.78,141.51,141.51,68.41,9690.73
2019-03-30 02-PM,ETHUSD,141.84,141.85,141.51,141.78,23.43,3316.71
2019-03-30 01-PM,ETHUSD,142.16,142.32,141.1,141.84,511.68,72349.59
2019-03-30 12-PM,ETHUSD,141.67,142.38,141.67,142.16,262.75,37349.36
2019-03-30 11-AM,ETHUSD,141.19,141.89,141.19,141.67,0.6863,97.35
2019-03-30 10-AM,ETHUSD,141.85,141.85,141.16,141.19,374.27,53027.21
2019-03-30 09-AM,ETHUSD,141.42,142.14,141.42,141.85,70.3,9980.76
2019-03-30 08-AM,ETHUSD,141.94,141.94,141.36,141.42,53.64,7586.43
2019-03-30 07-AM,ETHUSD,142.1,142.1,141.39,141.94,78.43,11120.7
2019-03-30 06-AM,ETHUSD,142.66,142.66,141.67,142.1,187.27,26622.37
2019-03-30 05-AM,ETHUSD,142.35,142.8,142.35,142.66,34.92,4982.25
2019-03-30 04-AM,ETHUSD,143.08,143.08,140.64,142.35,835.9,118578.7
2019-03-30 03-AM,ETHUSD,143.75,144.13,142.73,143.08,452.08,64763.93
2019-03-30 02-AM,ETHUSD,144.81,144.89,143.74,143.75,324.4,46881.03
2019-03-30 01-AM,ETHUSD,144.98,145.34,144.15,144.81,307.4,44529.22
2019-03-30 12-AM,ETHUSD,141,145.74,141,144.98,1673.16,241735.67
2019-03-29 11-PM,ETHUSD,140.95,141,140.95,141,4.1,578.06
2019-03-29 10-PM,ETHUSD,140.82,141,140.74,140.95,165.1,23253.88
2019-03-29 09-PM,ETHUSD,140.58,140.93,140.39,140.82,295.95,41594.78
2019-03-29 08-PM,ETHUSD,140.72,141,140.46,140.58,209.14,29417.64
2019-03-29 07-PM,ETHUSD,140.95,140.97,140.69,140.72,159.92,22515.6
2019-03-29 06-PM,ETHUSD,140.61,140.95,140.41,140.95,426.79,60003.14
2019-03-29 05-PM,ETHUSD,140.53,140.64,140.44,140.61,927.37,130397.61
2019-03-29 04-PM,ETHUSD,140.6,140.6,140.23,140.53,556.87,78196.39
2019-03-29 03-PM,ETHUSD,140.16,140.66,140.14,140.6,640.86,90078.68
2019-03-29 02-PM,ETHUSD,140.53,140.53,140.16,140.16,193.11,27102.2
2019-03-29 01-PM,ETHUSD,140.17,140.64,140.16,140.53,295.1,41437.04
2019-03-29 12-PM,ETHUSD,140.57,140.63,139.58,140.17,504.79,70812.11
2019-03-29 11-AM,ETHUSD,140.74,140.98,140.39,140.57,401.68,56537.58
2019-03-29 10-AM,ETHUSD,141.04,141.04,140.67,140.74,143.1,20170.28
2019-03-29 09-AM,ETHUSD,138.24,141.65,138.22,141.04,3451.08,484253.58
2019-03-29 08-AM,ETHUSD,138.27,138.27,137.89,138.24,7.82,1080.35
2019-03-29 07-AM,ETHUSD,137.31,138.33,137.31,138.27,16.48,2271.84
2019-03-29 06-AM,ETHUSD,137.25,137.36,137.12,137.31,53.31,7318.73
2019-03-29 05-AM,ETHUSD,137.44,137.44,137.04,137.25,148.76,20421.22
2019-03-29 04-AM,ETHUSD,137.99,138.26,137.44,137.44,272.77,37603.61
2019-03-29 03-AM,ETHUSD,138.13,138.19,137.85,137.99,45.24,6242.39
2019-03-29 02-AM,ETHUSD,137.74,138.13,137.6,138.13,111.33,15336.92
2019-03-29 01-AM,ETHUSD,137.86,137.91,137.53,137.74,196.63,27099.85
2019-03-29 12-AM,ETHUSD,137.4,138.45,137.33,137.86,734.71,101491.38
2019-03-28 11-PM,ETHUSD,137.2,137.4,137.18,137.4,102.97,14133.83
2019-03-28 10-PM,ETHUSD,137.37,137.37,137.16,137.2,122.9,16866.95
2019-03-28 09-PM,ETHUSD,136.93,137.37,136.93,137.37,129.77,17812.31
2019-03-28 08-PM,ETHUSD,136.97,136.99,136.76,136.93,5554.89,759788.02
2019-03-28 07-PM,ETHUSD,137.45,137.45,136.65,136.97,846.55,116080.63
2019-03-28 06-PM,ETHUSD,137.32,137.63,137.3,137.45,336.88,46326.61
2019-03-28 05-PM,ETHUSD,137.22,137.51,137.22,137.32,1389.5,190920.15
2019-03-28 04-PM,ETHUSD,137.69,137.75,137.2,137.22,2179.75,299652.28
2019-03-28 03-PM,ETHUSD,137.88,138.07,137.63,137.69,981.68,135324.0
2019-03-28 02-PM,ETHUSD,137.7,137.91,137.51,137.88,565.22,77789.67
2019-03-28 01-PM,ETHUSD,137.05,137.7,137.05,137.7,483.28,66460.08
2019-03-28 12-PM,ETHUSD,137.15,137.21,137.04,137.05,199.3,27315.48
2019-03-28 11-AM,ETHUSD,137.46,137.54,136.92,137.15,114.09,15654.37
2019-03-28 10-AM,ETHUSD,137.76,137.83,137.36,137.46,74.64,10266.63
2019-03-28 09-AM,ETHUSD,137.63,137.76,137.44,137.76,147.05,20227.86
2019-03-28 08-AM,ETHUSD,137.83,137.83,137.4,137.63,34.22,4712.82
2019-03-28 07-AM,ETHUSD,137.66,137.91,137.66,137.83,30.4,4186.69
2019-03-28 06-AM,ETHUSD,137.9,137.94,137.62,137.66,26.34,3626.77
2019-03-28 05-AM,ETHUSD,137.52,137.94,137.43,137.9,308.33,42400.5
2019-03-28 04-AM,ETHUSD,137.96,137.96,137.33,137.52,111.64,15373.22
2019-03-28 03-AM,ETHUSD,138.51,138.55,137.96,137.96,213.28,29471.6
2019-03-28 02-AM,ETHUSD,138.33,138.51,138.07,138.51,258.59,35768.25
2019-03-28 01-AM,ETHUSD,138.46,138.48,137.92,138.33,459.9,63513.25
2019-03-28 12-AM,ETHUSD,139.12,139.12,138.04,138.46,1396.14,193649.36
2019-03-27 11-PM,ETHUSD,137.94,139.73,137.94,139.12,854.12,118795.52
2019-03-27 10-PM,ETHUSD,137.75,137.94,137.74,137.94,161.32,22232.42
2019-03-27 09-PM,ETHUSD,137.8,137.97,137.38,137.75,602.16,82944.11
2019-03-27 08-PM,ETHUSD,137.87,137.87,136.5,137.8,5472.95,751838.43
2019-03-27 07-PM,ETHUSD,137.55,137.87,137.32,137.87,220.43,30339.0
2019-03-27 06-PM,ETHUSD,137.65,138.02,137.55,137.55,238.4,32834.56
2019-03-27 05-PM,ETHUSD,137.48,137.65,137.3,137.65,290.6,39972.71
2019-03-27 04-PM,ETHUSD,137.84,137.94,137.3,137.48,436.07,59949.87
2019-03-27 03-PM,ETHUSD,137.66,137.85,137.11,137.84,188.33,25906.05
2019-03-27 02-PM,ETHUSD,137.75,138.02,137.58,137.66,386.69,53314.05
2019-03-27 01-PM,ETHUSD,137.53,138.02,137.52,137.75,425.88,58638.39
2019-03-27 12-PM,ETHUSD,138.52,138.52,137.53,137.53,140.64,19372.98
2019-03-27 11-AM,ETHUSD,137.91,138.56,137.73,138.52,173.98,24017.93
2019-03-27 10-AM,ETHUSD,137,138.34,136.78,137.91,531.96,73373.04
2019-03-27 09-AM,ETHUSD,136.77,137,136.67,137,109.2,14926.77
2019-03-27 08-AM,ETHUSD,136.78,136.9,136.46,136.77,95.64,13074.42
2019-03-27 07-AM,ETHUSD,136.51,136.98,136.51,136.78,19.82,2711.64
2019-03-27 06-AM,ETHUSD,137.47,137.47,136.51,136.51,49.43,6758.15
2019-03-27 05-AM,ETHUSD,136.36,137.59,136.36,137.47,151.32,20787.76
2019-03-27 04-AM,ETHUSD,136.14,137.19,136.14,136.36,693.69,94941.54
2019-03-27 03-AM,ETHUSD,136.5,136.51,136.1,136.14,654.6,89204.11
2019-03-27 02-AM,ETHUSD,135.97,136.5,135.97,136.5,549.02,74825.41
2019-03-27 01-AM,ETHUSD,134.79,137,134.75,135.97,949.58,129066.39
2019-03-27 12-AM,ETHUSD,133.15,134.79,133.06,134.79,1008.51,135067.63
2019-03-26 11-PM,ETHUSD,133.23,133.28,133.09,133.15,360.97,48087.79
2019-03-26 10-PM,ETHUSD,132.78,133.24,132.76,133.23,239.84,31856.18
2019-03-26 09-PM,ETHUSD,133.21,133.27,132.65,132.78,205.61,27356.41
2019-03-26 08-PM,ETHUSD,133.14,133.48,133.13,133.21,3240.52,431548.29
2019-03-26 07-PM,ETHUSD,132.95,133.61,132.95,133.14,1558.32,207790.88
2019-03-26 06-PM,ETHUSD,132.65,132.95,132.57,132.95,327.21,43449.1
2019-03-26 05-PM,ETHUSD,132.38,132.8,132.38,132.65,907.39,120322.17
2019-03-26 04-PM,ETHUSD,132.85,132.95,131.56,132.38,3071.98,405608.96
2019-03-26 03-PM,ETHUSD,132.77,132.91,132.56,132.85,510.01,67696.5
